GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "06105","Trinity, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",11041,11453,12147,13568,14766,13618,12974,13297,11093,11429,12598,14093,19440,20434,20786,23481,26420,31857,27151
 "06105","Trinity, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),17051,17723,17802,19825,(D),(D),24327
 "06105","Trinity, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2389,2711,2985,3655,(D),(D),2825
 "06105","Trinity, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",2459,3550,(D),(D),(D),(D),(D),892,1035,(D),2208,2019,1997,1709,1768,1759,1725,2383,2677
 "06105","Trinity, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",16950,18307,18257,18365,16691,16396,16261,16385,18997,22304,24362,24233,23937,23672,25243,27398,28685,25557,27780
 "06105","Trinity, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",2185,2186,2269,2556,2571,3062,3929,3380,2596,(D),1705,1933,1710,2110,2198,1215,1731,2517,2633
 "06105","Trinity, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",3333,(D),3246,2782,2773,2936,3226,3500,3194,2999,3437,4122,4561,4367,4692,4808,5452,6528,7026
 "06105","Trinity, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",56929,68370,73033,76922,84027,127669,141887,122739,116497,(D),116865,112699,120858,131628,140986,149165,158684,170318,212989
 "06105","Trinity, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",4303,5051,4676,3208,2946,3685,4017,3902,3936,4670,5567,5656,5496,5987,5722,5352,(D),(D),5351
 "06105","Trinity, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",52627,63319,68357,73714,81082,123984,137870,118837,112561,(D),111298,107044,115362,125641,135264,143813,(D),(D),207638
 "06105","Trinity, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",(D),5813,(D),6705,7097,7368,7558,8129,8850,9671,9974,8413,8010,8806,10068,11181,11897,12071,14123
 "06105","Trinity, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",3986,4441,4947,(D),5802,5980,5878,6356,6468,6534,6771,5617,5597,6375,7408,7738,8311,8213,9722
 "06105","Trinity, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "06105","Trinity, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",(D),1373,(D),(D),1296,1389,1680,1773,2382,3137,3204,2796,2413,2431,2660,3443,3586,3858,4402
 "06105","Trinity, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",8252,8809,(D),(D),13664,16055,10101,9979,9773,10126,(D),8227,9298,12027,19078,20486,21050,21620,22422
 "06105","Trinity, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",(D),(D),133,168,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06105","Trinity, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06105","Trinity, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",8756,9890,9361,9911,10347,11060,11442,12027,10593,9411,10724,(D),10622,12494,13783,14126,15158,15062,(D)
 "06105","Trinity, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",1285,1493,1487,1554,1514,1606,1668,1261,1352,2134,(D),(D),1944,(D),1965,1900,1707,2008,(D)
 "06105","Trinity, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",7471,8397,7874,8357,8834,9455,9775,10766,9241,7277,(D),8492,8678,(D),11818,12226,13451,13054,(D)
 "06105","Trinity, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",6663,7646,7440,7473,7894,8770,8214,7971,8376,9087,8688,10291,10410,11080,10571,11071,11751,12613,13332
 "06105","Trinity, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",78457,83158,85982,84791,85409,85450,97091,99276,91280,100238,108260,107880,109363,106899,101577,102659,103999,108774,108627
 "06105","Trinity, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",5573,4635,5954,9068,7738,9157,6941,6071,3963,3696,2991,3715,3944,7870,11231,16454,21540,22535,21829
 "06105","Trinity, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",19408,21857,(D),(D),(D),(D),(D),17277,20032,(D),26570,26253,25934,25380,27011,29157,30411,27940,30456
 "06105","Trinity, CA",8,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",(D),(D),49589,50445,(D),(D),(D),39021,29057,(D),(D),(D),52084,36018,26977,38627,54145,39947,(D)
 "06105","Trinity, CA",8,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",14374,(D),15393,16351,17539,16554,16200,16797,14287,14428,16035,18216,24002,24801,25478,28289,31872,38385,34178
 "06105","Trinity, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",28185,29328,33880,35286,33475,33338,33054,32270,29102,34648,30577,29699,36725,43235,51215,55105,64206,70776,70749
 "06105","Trinity, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",130585,159529,178524,183527,177907,249888,236358,220644,206372,218975,238427,230940,241776,241800,253166,278621,308547,306099,355242
 "06107","Tulare, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",8670651,8241115,8989033,10425321,11472342,11619490,13550392,13031651,11978138,13233206,14360690,13982245,14793086,16709258,16702846,17602085,18921389,19200484,20705405
 "06107","Tulare, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",7120284,6590582,7254988,8595155,9530640,9576074,11320425,10666801,9591555,10817471,11889466,11507163,12177100,14005599,13820142,14559981,15863719,16009187,17417311
 "06107","Tulare, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",1790491,852828,1152260,2135571,2546359,1290968,2709276,2181750,1156223,2042788,2905189,2736091,2921556,4135763,3032811,3107782,3811882,3488054,3794085
 "06107","Tulare, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",2741,3408,3786,8310,8990,13188,11732,11415,12123,12272,10759,9043,7403,8945,6989,7247,8018,10057,7316
 "06107","Tulare, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",46656,55626,59997,61457,69449,83012,79165,83414,89443,99046,106903,94239,123539,138243,170620,184183,217951,207094,225265
 "06107","Tulare, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",357035,378399,415836,474571,582088,706129,735508,549621,435861,431992,398551,335853,336482,346381,423366,493903,532259,604255,639584
 "06107","Tulare, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",792224,804811,823436,844807,870592,975093,1000940,1041293,1231910,1154255,1150260,1200049,1259964,1361963,1448197,1446725,1463312,1530688,1549700
 "06107","Tulare, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",223227,224488,234441,244525,(D),(D),243450,230617,194453,181255,205111,210554,249859,272513,299158,301098,324793,349439,354397
 "06107","Tulare, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",568997,580323,588996,600282,(D),(D),757490,810675,1037457,973000,945149,989495,1010105,1089450,1149038,1145627,1138518,1181249,1195303
 "06107","Tulare, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",362726,362477,368360,394730,434629,469148,483288,523789,485695,537765,574716,582958,669824,768968,934780,1022052,1111302,1190685,1296190
 "06107","Tulare, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",751533,795145,825282,867082,912249,952740,946963,921388,927306,965765,984927,1003112,1047561,1073648,1100846,1149982,1115679,1138627,1205961
 "06107","Tulare, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",265387,253363,288928,322170,356893,405946,421771,432494,371703,383074,419333,434775,472560,502864,522211,523667,551397,549890,560551
 "06107","Tulare, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",102002,106739,147345,128531,189352,287868,310008,255142,223324,466688,443808,207515,205614,220962,254023,329299,420697,381047,422803
 "06107","Tulare, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",1323533,1530184,1657352,1749556,1897743,2597770,2765662,2703059,2715201,2705234,2774610,2753121,2953062,3183314,3523580,3677156,3865145,4042767,4643553
 "06107","Tulare, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",281515,339922,361530,293849,287173,354038,333016,320517,338266,353005,382308,386720,389100,441542,443763,446696,483873,481947,468447
 "06107","Tulare, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",1042017,1190263,1295822,1455707,1610570,2243732,2432646,2382542,2376935,2352229,2392302,2366401,2563962,2741772,3079818,3230461,3381272,3560820,4175106
 "06107","Tulare, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",480640,505739,523929,554376,587330,642368,670698,701167,679863,690050,740794,766601,760166,763966,811189,918064,985681,998582,1058278
 "06107","Tulare, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",168418,180434,189817,199605,221796,(D),230114,250667,231016,221906,235585,253570,253030,265762,281819,299635,317157,327202,337902
 "06107","Tulare, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",154045,147828,146351,148043,142919,(D),142226,123409,146241,155410,163748,154736,166825,158147,159978,167670,169794,179118,181013
 "06107","Tulare, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",158178,177477,187761,206728,222615,260160,298359,327091,302606,312734,341461,358295,340310,340057,369392,450759,498729,492263,539363
 "06107","Tulare, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",403817,449497,491571,535367,555961,591879,617636,692206,707914,750391,791030,754277,769321,785128,803933,870765,913985,951778,1040810
 "06107","Tulare, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",21709,25153,30915,36237,37608,37711,45893,50623,57959,86856,88203,82638,80350,77170,68699,65105,63191,64944,69969
 "06107","Tulare, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",382108,424344,460656,499131,518353,554169,571744,641583,649955,663535,702827,671639,688971,707957,735233,805659,850794,886834,970840
 "06107","Tulare, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",210552,236613,247635,250920,242219,261877,265476,269242,260144,278007,284204,318472,331698,374624,429608,458154,481970,507996,547557
 "06107","Tulare, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",23009,23949,24600,23129,25202,29431,30311,37905,40402,37486,37855,43887,41566,43499,42670,43956,50013,58092,61956
 "06107","Tulare, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",187543,212664,223035,227791,217016,232446,235164,231337,219743,240522,246349,274585,290132,331125,386938,414198,431957,449904,485601
 "06107","Tulare, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",230946,255753,249272,267707,276788,298088,302303,300823,294845,300143,304381,311057,318354,340828,357990,371003,384442,407667,425658
 "06107","Tulare, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",1550367,1650533,1734045,1830166,1941703,2043416,2229966,2364849,2386583,2415735,2471224,2475082,2615985,2703659,2882704,3042103,3057671,3191297,3288094
 "06107","Tulare, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",1793232,856236,1156046,2143880,2555348,1304155,2721007,2193164,1168346,2055060,2915948,2745134,2928958,4144708,3039800,3115029,3819900,3498111,3801401
 "06107","Tulare, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",1114260,1157623,1193642,1261812,1346878,1421888,1430251,1445176,1413002,1503531,1559643,1586070,1717385,1842617,2035626,2172034,2226982,2329312,2502151
 "06107","Tulare, CA",8,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",312043,308989,348925,383627,426342,488958,500936,515908,461146,482120,526235,529014,596099,641108,692831,707849,769347,756984,785816
 "06107","Tulare, CA",8,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",894226,911550,970781,973338,1059944,1262961,1310947,1296435,1455234,1620943,1594068,1407563,1465578,1582925,1702220,1776024,1884008,1911734,1972504
 "06107","Tulare, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",2942491,2039446,2395318,3463259,4008028,2985377,4457455,3784078,2836117,3641307,4464759,4281035,4525404,5853052,4911362,5055656,5815471,5633054,5990685
 "06107","Tulare, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",4177793,4551136,4859670,5131896,5522612,6590697,6862970,6882724,6755439,7176164,7424706,7226127,7651697,8152547,8908780,9504325,10048248,10376133,11426626
 "06109","Tuolumne, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",1437771,1709972,1787159,1872866,1945339,2223491,2182882,2091584,2174798,2252623,2416230,2140939,2219971,2271667,2412353,2685016,2942555,2860550,3261986
 "06109","Tuolumne, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",1156905,1408462,1455428,1524350,1560692,1815923,1741387,1639956,1751949,1823986,1981064,1729141,1793127,1803779,1927039,2199891,2461523,2366193,2747574
 "06109","Tuolumne, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",17225,21850,30305,26719,26151,23072,13279,14776,9138,9297,9079,13583,10112,12775,15961,15858,17661,19613,20565
 "06109","Tuolumne, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",8986,12436,10358,12093,28635,36109,34470,29232,32335,19404,25325,16826,14036,13643,11402,13702,16707,20956,18256
 "06109","Tuolumne, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",144630,299076,270953,281866,317068,406333,292655,252812,332704,384527,510457,301970,315076,250550,249460,390840,545231,348068,482090
 "06109","Tuolumne, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",91440,94974,104274,116284,114986,124963,124299,92291,95621,113785,91434,68358,65036,67919,89448,116108,96739,113633,140271
 "06109","Tuolumne, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",66064,64510,64908,68357,70111,70527,72298,68470,62121,55102,67403,70577,83136,82185,82900,84016,90564,95689,99397
 "06109","Tuolumne, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",55671,54557,53221,55628,57701,56916,58379,(D),47798,(D),(D),60562,70606,68082,67381,67789,73137,77029,79926
 "06109","Tuolumne, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",10393,9953,11687,12728,12410,13611,13919,(D),14323,(D),(D),10015,12530,14104,15519,16227,17427,18661,19472
 "06109","Tuolumne, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",12751,13024,14239,15910,18258,20413,20742,25007,22806,22013,17734,19387,21519,25638,32215,32160,31417,30333,32568
 "06109","Tuolumne, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",119940,129854,143555,151380,152420,152197,137178,128193,116790,118673,124661,128665,135072,139587,149515,152889,155502,155651,169952
 "06109","Tuolumne, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",9869,10165,13268,14916,16401,16991,18754,17149,14320,14919,14587,13583,14032,15419,15736,14630,12564,13228,13979
 "06109","Tuolumne, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",19217,20579,27258,33249,37799,35723,41290,43610,37778,38678,36118,37513,40757,41285,46136,66773,87638,97626,102197
 "06109","Tuolumne, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",296918,338782,367797,384670,416488,554224,603233,566192,542466,538176,547562,529549,573442,625699,666918,706609,758898,805088,983445
 "06109","Tuolumne, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",38059,46741,51992,36473,36444,44909,47804,45115,48560,50859,54666,51372,48778,54300,53975,54479,61984,61516,56664
 "06109","Tuolumne, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",258859,292041,315805,348197,380044,509314,555428,521078,493906,487317,492896,478177,524664,571398,612943,652130,696914,743572,926781
 "06109","Tuolumne, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",157249,163151,156256,165321,92127,99432,95602,103047,178823,178168,185685,183869,195677,189002,190438,202771,220000,229131,237095
 "06109","Tuolumne, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",38675,51527,53497,55515,60481,66412,60497,68188,59968,60431,61239,60349,52885,54975,53731,(D),(D),(D),(D)
 "06109","Tuolumne, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",91567,84033,78182,81695,3187,3757,(D),5502,90681,88423,95502,(D),(D),(D),(D),(D),(D),(D),(D)
 "06109","Tuolumne, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",27007,27591,24577,28111,28460,29263,(D),29357,28175,29314,28945,(D),(D),(D),(D),35960,43794,45819,51275
 "06109","Tuolumne, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",95917,108454,123233,131897,145247,145685,156754,173558,189108,210091,228359,229098,204323,209393,224311,232727,243267,245593,253481
 "06109","Tuolumne, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",3547,3673,4039,4262,4356,4590,4556,4836,5953,4919,5914,6609,6467,7005,6018,6950,7907,7371,7109
 "06109","Tuolumne, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",92370,104781,119194,127634,140891,141096,152198,168722,183155,205171,222445,222489,197855,202387,218293,225777,235359,238222,246372
 "06109","Tuolumne, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",64644,72977,72135,61645,61723,63428,67163,71973,67567,69001,72383,66109,72287,79771,105415,122186,132069,124314,134213
 "06109","Tuolumne, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",16618,19850,20488,17943,15838,14653,14275,20453,20840,21322,20220,18331,17463,17924,21492,25098,23046,19086,22404
 "06109","Tuolumne, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",48026,53127,51648,43702,45885,48774,52887,51520,46727,47679,52163,47778,54824,61847,83923,97087,109023,105229,111808
 "06109","Tuolumne, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",52056,58631,56889,60044,63279,66826,63672,53644,50370,52151,50275,50054,48624,50913,47182,48623,53266,67269,60065
 "06109","Tuolumne, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",280866,301510,331731,348515,384647,407568,441495,451628,422849,428637,435166,411798,426844,467888,485314,485125,481032,494357,514412
 "06109","Tuolumne, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",26211,34286,40662,38813,54785,59180,47749,44008,41473,28701,34405,30409,24148,26418,27364,29560,34369,40569,38821
 "06109","Tuolumne, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",132690,142878,157794,167289,170678,172610,157920,153200,139596,140687,142395,148053,156591,165224,181730,185049,186919,185984,202521
 "06109","Tuolumne, CA",8,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",154500,309241,284222,296782,333469,423324,311409,269962,347024,399446,525044,315553,329108,265970,265196,405470,557795,361297,496069
 "06109","Tuolumne, CA",8,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",85281,85089,92166,101606,107910,106250,113588,112080,99899,93780,103521,108090,123893,123470,129036,150789,178203,193315,201594
 "06109","Tuolumne, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",183715,193770,209844,223453,239882,254671,244345,204769,199216,197588,193242,169344,172319,176522,199711,229684,221672,249891,278489
 "06109","Tuolumne, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",973190,1214692,1245584,1300897,1320810,1561252,1497042,1435187,1552734,1626398,1787822,1559797,1620808,1627257,1727328,1970207,2239851,2116302,2469085
 "06111","Ventura, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",28406639,29503626,31889943,35999012,38729737,44692156,48891127,46175628,46711448,46662010,45420957,45711791,47542181,48431085,49480640,49938113,50590762,52200857,54760484
 "06111","Ventura, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",24814507,25692407,27818691,31774758,34363563,40145282,44094355,41159968,41712283,41563902,40275133,40624753,42386692,43051679,43748224,43973811,44552340,46019209,48377654
 "06111","Ventura, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",383119,623139,508352,922329,600188,1272747,1065427,1212528,1451779,1839615,1513214,1700472,1719982,1687670,1656045,1651141,1640624,1637585,1563381
 "06111","Ventura, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",190630,185370,199685,258014,367320,570242,698048,893526,709042,729194,904097,988074,850202,778997,378361,302923,428382,506247,441862
 "06111","Ventura, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",485931,411720,352994,397138,230805,250169,323295,318860,281704,274330,290091,314916,385719,333766,377275,324476,339639,302335,315110
 "06111","Ventura, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",1126132,1148300,1271626,1442551,1614788,1711737,1669255,1545679,1541640,1566795,1395131,1283184,1420475,1545379,1682088,1659040,1791569,1965902,2012473
 "06111","Ventura, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",5405629,4645404,6064486,8280507,10148654,13609376,17176153,14121369,14879959,13283617,11187248,10878492,11650440,10953435,10674007,10253996,9262564,7961605,8268200
 "06111","Ventura, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",2472743,2352655,2471424,2605220,2774555,2790823,2960356,2816795,2672246,2697141,2786139,2727212,3034138,3196401,3577114,3703569,4022589,4315972,4449338
 "06111","Ventura, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",2932885,2292749,3593061,5675287,7374099,10818553,14215797,11304575,12207713,10586476,8401108,8151280,8616302,7757034,7096893,6550428,5239975,3645634,3818862
 "06111","Ventura, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",2992235,3185107,2939436,2611792,2584865,2499008,2398579,2418885,2243058,2447112,2712258,2812796,2942343,3206857,3612095,3658173,3890576,4050552,4270626
 "06111","Ventura, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",2149800,2244388,2394914,2571840,2643123,2723695,2585366,2479839,2383316,2525924,2616925,2827883,3005548,3073035,3241280,3195139,3297450,3297148,3536679
 "06111","Ventura, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",349065,350899,343995,322568,334438,360331,387600,412701,330438,332901,345910,352796,358162,388168,400820,436743,452162,478788,494678
 "06111","Ventura, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",961175,1008951,972855,1055491,1090728,1140378,1167405,1140815,1027336,1189414,1211085,1268972,1320052,1302450,1369535,1519654,1540129,1615165,1682612
 "06111","Ventura, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",5030336,5733213,6348687,6937893,7459574,8346749,8775515,8275648,8515833,8959548,9452041,9275781,9565928,10232815,10384492,10700680,11296206,11773685,12404920
 "06111","Ventura, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",1581113,1959605,2410190,2609112,2723796,2790025,2871135,2118866,2235079,2527117,2674763,2612953,2345437,2507978,2535439,2425950,2470816,2483074,2459551
 "06111","Ventura, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",3449223,3773607,3938496,4328780,4735778,5556724,5904379,6156782,6280754,6432431,6777278,6662828,7220491,7724837,7849054,8274730,8825390,9290610,9945369
 "06111","Ventura, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",2721062,2827120,2950733,3242333,3437501,3584651,3658869,3923712,3912623,3833450,3892620,4008390,4018988,4078105,4229366,4297845,4472251,5962336,6532905
 "06111","Ventura, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",1604312,1660133,1680099,1739478,1911038,2052315,2074329,2305140,2312784,2286530,2340670,2396324,2410141,2478006,2559340,2526177,2628874,2757853,3039690
 "06111","Ventura, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",295027,305627,345479,495600,456408,439456,442815,428503,461253,362511,370166,363789,373334,338579,336676,329441,336811,1627646,1810888
 "06111","Ventura, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",821723,861361,925156,1007256,1070055,1092880,1141725,1190069,1138585,1184408,1181784,1248278,1235512,1261520,1333349,1442226,1506565,1576837,1682327
 "06111","Ventura, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",1413658,1554291,1681674,1780792,1849833,1955558,2062796,2254683,2402807,2503560,2654836,2734969,2849106,2963258,3117460,3319171,3420181,3585351,3797716
 "06111","Ventura, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",122488,135802,157895,186175,185826,198720,218100,250271,287669,318502,317291,342447,324582,353048,371308,402682,398503,408953,434635
 "06111","Ventura, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",1291170,1418489,1523779,1594617,1664007,1756838,1844696,2004412,2115138,2185058,2337545,2392521,2524524,2610210,2746152,2916489,3021678,3176398,3363080
 "06111","Ventura, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",899531,984300,994873,1105737,1116280,1190815,1207735,1282711,1185865,1235633,1272493,1309445,1416079,1562914,1661583,1681028,1713240,1814546,1921216
 "06111","Ventura, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",268651,291478,303279,311344,323271,333307,343455,330486,317058,338551,325767,328796,355393,380958,370509,371678,377381,435259,461136
 "06111","Ventura, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",630880,692822,691594,794393,793009,857509,864281,952225,868807,897082,946726,980648,1060686,1181956,1291073,1309350,1335859,1379287,1460080
 "06111","Ventura, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",706205,790205,794383,845772,885465,929826,918312,879011,846886,842809,827186,868583,883666,944830,963817,973801,1007368,1067963,1135275
 "06111","Ventura, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",3592133,3811218,4071252,4224254,4366174,4546874,4796772,5015661,4999165,5098109,5145824,5087037,5155489,5379406,5732416,5964302,6038423,6181648,6382830
